date,store_id,dept_id,units_sold,unit_price,is_promo,is_holiday,temperature_c,revenue
2022-02-03,3,2,201,18.63,0,0,16.0,3744.63
2022-02-04,3,2,243,19.13,0,0,17.3,4648.59
2022-02-05,3,2,301,19.64,0,0,18.1,5911.64
2022-02-06,3,2,288,18.77,0,0,16.1,5405.76
2022-02-07,3,2,218,18.61,0,0,19.6,4056.98
2022-02-08,3,2,235,19.48,0,0,17.7,4577.8
2022-02-09,3,2,235,19.71,0,0,16.5,4631.85
2022-02-10,3,2,234,19.82,0,0,16.0,4637.88
2022-02-11,3,2,220,18.18,0,0,18.8,3999.6
2022-02-12,3,2,505,16.33,1,0,17.2,8246.65
2022-02-13,3,2,267,18.39,0,0,16.2,4910.13
2022-02-14,3,2,371,18.79,0,1,16.9,6971.09
2022-02-15,3,2,230,18.79,0,0,13.6,4321.7
2022-02-16,3,2,213,19.38,0,0,17.5,4127.94
2022-02-17,3,2,225,19.09,0,0,19.6,4295.25
2022-02-18,3,2,202,18.08,0,0,23.7,3652.16
2022-02-19,3,2,309,18.56,0,0,18.1,5735.04
2022-02-20,3,2,299,19.53,0,0,19.7,5839.47
2022-02-21,3,2,203,19.4,0,0,21.9,3938.2
2022-02-22,3,2,169,18.57,0,0,21.4,3138.33
2022-02-23,3,2,247,19.3,0,0,20.2,4767.1
2022-02-24,3,2,225,18.36,0,0,23.1,4131.0
2022-02-25,3,2,240,19.14,0,0,22.1,4593.6
2022-02-26,3,2,480,16.09,1,0,22.4,7723.2
2022-02-27,3,2,269,19.36,0,0,17.8,5207.84
2022-02-28,3,2,270,19.2,0,0,18.5,5184.0
2022-03-01,3,2,446,15.41,1,0,21.8,6872.86
2022-03-02,3,2,209,18.18,0,0,19.7,3799.62
2022-03-03,3,2,211,18.08,0,0,20.6,3814.88
2022-03-04,3,2,245,18.4,0,0,23.9,4508.0
2022-03-05,3,2,286,18.47,0,0,20.3,5282.42
2022-03-06,3,2,287,19.27,0,0,20.1,5530.49
2022-03-07,3,2,199,19.52,0,0,20.2,3884.48
2022-03-08,3,2,266,18.45,0,0,21.2,4907.7
2022-03-09,3,2,230,19.66,0,0,22.0,4521.8
2022-03-10,3,2,261,19.77,0,0,26.4,5159.97
2022-03-11,3,2,257,18.55,0,0,26.0,4767.35
2022-03-12,3,2,305,19.29,0,0,21.5,5883.45
2022-03-13,3,2,322,19.38,0,0,24.1,6240.36
2022-03-14,3,2,252,19.18,0,0,20.9,4833.36
2022-03-15,3,2,190,18.93,0,0,21.7,3596.7
2022-03-16,3,2,245,19.56,0,0,28.2,4792.2
2022-03-17,3,2,231,18.45,0,0,27.6,4261.95
2022-03-18,3,2,265,18.78,0,0,25.5,4976.7
2022-03-19,3,2,324,18.36,0,0,27.7,5948.64
2022-03-20,3,2,293,19.18,0,0,25.6,5619.74
2022-03-21,3,2,225,18.88,0,0,22.7,4248.0
2022-03-22,3,2,262,18.3,0,0,26.1,4794.6
2022-03-23,3,2,256,18.59,0,0,20.6,4759.04
2022-03-24,3,2,370,16.13,1,0,26.9,5968.1
2022-03-25,3,2,258,18.97,0,0,24.0,4894.26
2022-03-26,3,2,365,19.8,0,0,27.0,7227.0
2022-03-27,3,2,341,19.29,0,0,28.5,6577.89
2022-03-28,3,2,258,19.51,0,0,23.3,5033.58
2022-03-29,3,2,252,19.03,0,0,22.4,4795.56
2022-03-30,3,2,273,19.1,0,0,24.4,5214.3
2022-03-31,3,2,221,19.55,0,0,24.6,4320.55
2022-04-01,3,2,236,19.4,0,0,26.9,4578.4
2022-04-02,3,2,292,18.46,0,0,26.4,5390.32
2022-04-03,3,2,304,19.84,0,0,26.7,6031.36
2022-04-04,3,2,253,19.12,0,0,24.6,4837.36
2022-04-05,3,2,231,19.9,0,0,25.6,4596.9
2022-04-06,3,2,209,19.02,0,0,26.4,3975.18
2022-04-07,3,2,286,19.01,0,0,29.9,5436.86
2022-04-08,3,2,304,15.98,1,0,27.9,4857.92
2022-04-09,3,2,247,19.47,0,0,25.7,4809.09
2022-04-10,3,2,299,18.17,0,0,23.9,5432.83
2022-04-11,3,2,303,18.42,0,0,23.6,5581.26
2022-04-12,3,2,289,18.16,0,0,29.5,5248.24
2022-04-13,3,2,222,18.11,0,0,26.2,4020.42
2022-04-14,3,2,245,19.82,0,0,25.1,4855.9
2022-04-15,3,2,247,19.34,0,0,26.9,4776.98
2022-04-16,3,2,338,18.49,0,0,24.2,6249.62
2022-04-17,3,2,305,18.21,0,0,25.6,5554.05
2022-04-18,3,2,235,19.42,0,0,26.6,4563.7
2022-04-19,3,2,242,18.28,0,0,22.2,4423.76
2022-04-20,3,2,252,18.6,0,0,23.0,4687.2
2022-04-21,3,2,266,19.54,0,0,26.9,5197.64
2022-04-22,3,2,239,18.67,0,0,24.0,4462.13
2022-04-23,3,2,314,19.36,0,0,26.6,6079.04
2022-04-24,3,2,306,18.34,0,0,27.1,5612.04
2022-04-25,3,2,256,18.89,0,0,27.4,4835.84
2022-04-26,3,2,274,18.68,0,0,28.0,5118.32
2022-04-27,3,2,248,18.16,0,0,26.9,4503.68
2022-04-28,3,2,225,19.88,0,0,23.9,4473.0
2022-04-29,3,2,196,19.02,0,0,28.0,3727.92
2022-04-30,3,2,407,16.8,1,0,28.9,6837.6
2022-05-01,3,2,272,18.59,0,0,22.6,5056.48
2022-05-02,3,2,228,18.22,0,0,26.0,4154.16
2022-05-03,3,2,247,18.4,0,0,23.0,4544.8
2022-05-04,3,2,238,19.58,0,0,26.6,4660.04
2022-05-05,3,2,258,18.65,0,0,27.3,4811.7
2022-05-06,3,2,216,18.66,0,0,24.8,4030.56
2022-05-07,3,2,344,18.91,0,0,26.8,6505.04
2022-05-08,3,2,278,19.86,0,0,28.9,5521.08
2022-05-09,3,2,277,19.17,0,0,27.0,5310.09
2022-05-10,3,2,229,19.46,0,0,26.7,4456.34
2022-05-11,3,2,232,19.38,0,0,25.7,4496.16
2022-05-12,3,2,243,18.06,0,0,26.5,4388.58
2022-05-13,3,2,219,19.56,0,0,23.8,4283.64
2022-05-14,3,2,307,18.23,0,0,29.9,5596.61
2022-05-15,3,2,275,18.73,0,0,24.5,5150.75
2022-05-16,3,2,194,18.85,0,0,26.4,3656.9
2022-05-17,3,2,355,15.7,1,0,22.9,5573.5
2022-05-18,3,2,238,18.16,0,0,28.4,4322.08
2022-05-19,3,2,290,15.59,1,0,26.5,4521.1
2022-05-20,3,2,244,19.41,0,0,25.5,4736.04
2022-05-21,3,2,292,18.23,0,0,26.0,5323.16
2022-05-22,3,2,266,19.15,0,0,24.1,5093.9
2022-05-23,3,2,211,19.37,0,0,21.3,4087.07
2022-05-24,3,2,236,19.3,0,0,25.6,4554.8
2022-05-25,3,2,224,19.42,0,0,27.2,4350.08
2022-05-26,3,2,377,16.81,1,0,24.9,6337.37
2022-05-27,3,2,216,19.04,0,0,30.9,4112.64
2022-05-28,3,2,308,19.73,0,0,25.9,6076.84
2022-05-29,3,2,288,19.13,0,0,25.8,5509.44
2022-05-30,3,2,195,19.76,0,0,23.3,3853.2
2022-05-31,3,2,365,18.55,0,1,27.9,6770.75
2022-06-01,3,2,219,18.52,0,0,23.7,4055.88
2022-06-02,3,2,189,18.8,0,0,29.5,3553.2
2022-06-03,3,2,196,19.81,0,0,23.6,3882.76
2022-06-04,3,2,257,18.64,0,0,23.3,4790.48
2022-06-05,3,2,267,18.29,0,0,28.9,4883.43
2022-06-06,3,2,259,15.95,1,0,20.8,4131.05
2022-06-07,3,2,215,19.33,0,0,23.4,4155.95
2022-06-08,3,2,223,18.49,0,0,25.8,4123.27
2022-06-09,3,2,209,18.89,0,0,25.5,3948.01
2022-06-10,3,2,226,19.79,0,0,25.9,4472.54
2022-06-11,3,2,206,18.19,0,0,23.7,3747.14
2022-06-12,3,2,251,19.68,0,0,22.2,4939.68
2022-06-13,3,2,182,19.03,0,0,25.4,3463.46
2022-06-14,3,2,209,19.02,0,0,22.7,3975.18
2022-06-15,3,2,193,18.34,0,0,21.4,3539.62
2022-06-16,3,2,301,16.51,1,0,21.4,4969.51
2022-06-17,3,2,184,19.62,0,0,24.5,3610.08
2022-06-18,3,2,414,15.33,1,0,23.3,6346.62
2022-06-19,3,2,234,19.3,0,0,24.7,4516.2
2022-06-20,3,2,220,18.35,0,0,24.0,4037.0
2022-06-21,3,2,205,19.64,0,0,20.6,4026.2
2022-06-22,3,2,211,18.92,0,0,23.8,3992.12
2022-06-23,3,2,240,16.46,1,0,21.0,3950.4
2022-06-24,3,2,326,16.76,1,0,23.6,5463.76
2022-06-25,3,2,267,19.91,0,0,23.8,5315.97
2022-06-26,3,2,238,19.16,0,0,21.5,4560.08
2022-06-27,3,2,208,19.45,0,0,22.4,4045.6
2022-06-28,3,2,173,19.92,0,0,17.6,3446.16
2022-06-29,3,2,198,18.23,0,0,20.7,3609.54
2022-06-30,3,2,204,18.38,0,0,23.0,3749.52
2022-07-01,3,2,178,18.38,0,0,25.0,3271.64
2022-07-02,3,2,211,18.79,0,0,20.9,3964.69
2022-07-03,3,2,208,18.4,0,0,21.7,3827.2
2022-07-04,3,2,301,18.79,0,1,21.7,5655.79
2022-07-05,3,2,330,16.46,1,0,19.2,5431.8
2022-07-06,3,2,187,19.59,0,0,18.5,3663.33
2022-07-07,3,2,181,18.44,0,0,21.9,3337.64
2022-07-08,3,2,162,19.92,0,0,20.3,3227.04
2022-07-09,3,2,209,18.05,0,0,17.3,3772.45
2022-07-10,3,2,410,16.15,1,0,20.2,6621.5
2022-07-11,3,2,152,19.85,0,0,14.5,3017.2
2022-07-12,3,2,202,19.37,0,0,19.0,3912.74
2022-07-13,3,2,169,18.47,0,0,19.2,3121.43
2022-07-14,3,2,157,19.07,0,0,18.3,2993.99
2022-07-15,3,2,185,19.17,0,0,17.8,3546.45
2022-07-16,3,2,254,16.2,1,0,16.0,4114.8
2022-07-17,3,2,218,19.72,0,0,14.1,4298.96
2022-07-18,3,2,163,19.68,0,0,19.3,3207.84
2022-07-19,3,2,195,18.33,0,0,17.1,3574.35
2022-07-20,3,2,180,18.36,0,0,16.6,3304.8
2022-07-21,3,2,155,18.09,0,0,20.7,2803.95
2022-07-22,3,2,246,16.2,1,0,16.2,3985.2
2022-07-23,3,2,209,18.71,0,0,17.1,3910.39
2022-07-24,3,2,204,18.89,0,0,18.9,3853.56
2022-07-25,3,2,154,19.43,0,0,14.9,2992.22
2022-07-26,3,2,126,18.78,0,0,17.3,2366.28
2022-07-27,3,2,166,18.74,0,0,18.1,3110.84
2022-07-28,3,2,155,19.43,0,0,15.5,3011.65
2022-07-29,3,2,169,19.06,0,0,14.7,3221.14
2022-07-30,3,2,195,18.7,0,0,8.3,3646.5
2022-07-31,3,2,212,19.53,0,0,16.2,4140.36
2022-08-01,3,2,151,19.1,0,0,16.8,2884.1
2022-08-02,3,2,152,19.65,0,0,16.6,2986.8
2022-08-03,3,2,156,19.08,0,0,13.6,2976.48
2022-08-04,3,2,139,18.29,0,0,15.8,2542.31
2022-08-05,3,2,161,18.82,0,0,16.7,3030.02
2022-08-06,3,2,196,18.14,0,0,13.5,3555.44
2022-08-07,3,2,189,18.7,0,0,13.8,3534.3
2022-08-08,3,2,145,18.54,0,0,11.2,2688.3
2022-08-09,3,2,135,19.83,0,0,14.9,2677.05
2022-08-10,3,2,256,15.75,1,0,13.2,4032.0
2022-08-11,3,2,132,19.15,0,0,11.0,2527.8
2022-08-12,3,2,132,19.56,0,0,16.3,2581.92
2022-08-13,3,2,171,18.05,0,0,12.3,3086.55
2022-08-14,3,2,197,19.42,0,0,9.3,3825.74
2022-08-15,3,2,227,15.65,1,0,15.1,3552.55
2022-08-16,3,2,145,19.17,0,0,13.9,2779.65
2022-08-17,3,2,151,18.47,0,0,8.2,2788.97
2022-08-18,3,2,128,18.82,0,0,10.8,2408.96
2022-08-19,3,2,130,19.06,0,0,12.2,2477.8
2022-08-20,3,2,180,19.12,0,0,10.2,3441.6
2022-08-21,3,2,164,18.09,0,0,12.7,2966.76
2022-08-22,3,2,131,19.32,0,0,12.9,2530.92
2022-08-23,3,2,138,18.49,0,0,10.9,2551.62
2022-08-24,3,2,125,18.85,0,0,11.7,2356.25
2022-08-25,3,2,184,16.83,1,0,9.3,3096.72
2022-08-26,3,2,129,19.55,0,0,7.2,2521.95
2022-08-27,3,2,138,19.41,0,0,9.6,2678.58
2022-08-28,3,2,169,19.21,0,0,12.3,3246.49
2022-08-29,3,2,171,15.83,1,0,6.7,2706.93
2022-08-30,3,2,121,18.74,0,0,8.0,2267.54
2022-08-31,3,2,137,19.44,0,0,8.5,2663.28
2022-09-01,3,2,139,18.39,0,0,7.5,2556.21
2022-09-02,3,2,127,18.89,0,0,7.4,2399.03
2022-09-03,3,2,242,16.34,1,0,9.8,3954.28
2022-09-04,3,2,160,18.47,0,0,8.2,2955.2
2022-09-05,3,2,138,18.36,0,0,9.3,2533.68
2022-09-06,3,2,287,15.7,1,1,12.1,4505.9
2022-09-07,3,2,132,18.48,0,0,10.9,2439.36
2022-09-08,3,2,111,18.96,0,0,6.5,2104.56
2022-09-09,3,2,113,19.04,0,0,9.5,2151.52
2022-09-10,3,2,138,19.13,0,0,7.0,2639.94
2022-09-11,3,2,154,18.04,0,0,3.5,2778.16
2022-09-12,3,2,131,18.08,0,0,7.8,2368.48
2022-09-13,3,2,119,18.65,0,0,9.9,2219.35
2022-09-14,3,2,108,18.03,0,0,2.5,1947.24
2022-09-15,3,2,126,18.6,0,0,4.7,2343.6
2022-09-16,3,2,123,18.96,0,0,8.8,2332.08
2022-09-17,3,2,138,19.66,0,0,8.4,2713.08
2022-09-18,3,2,139,18.36,0,0,5.2,2552.04
2022-09-19,3,2,136,18.07,0,0,7.3,2457.52
2022-09-20,3,2,114,18.68,0,0,6.5,2129.52
2022-09-21,3,2,118,18.2,0,0,4.9,2147.6
2022-09-22,3,2,120,19.55,0,0,6.6,2346.0
2022-09-23,3,2,123,18.92,0,0,1.0,2327.16
2022-09-24,3,2,150,18.12,0,0,5.0,2718.0
2022-09-25,3,2,117,19.58,0,0,5.6,2290.86
2022-09-26,3,2,122,19.69,0,0,4.0,2402.18
2022-09-27,3,2,124,18.12,0,0,5.8,2246.88
2022-09-28,3,2,124,19.61,0,0,6.7,2431.64
2022-09-29,3,2,116,19.87,0,0,3.4,2304.92
2022-09-30,3,2,135,19.72,0,0,3.0,2662.2
2022-10-01,3,2,149,18.07,0,0,0.6,2692.43
2022-10-02,3,2,137,18.12,0,0,3.6,2482.44
2022-10-03,3,2,169,16.15,1,0,3.3,2729.35
2022-10-04,3,2,125,19.21,0,0,4.4,2401.25
2022-10-05,3,2,134,18.77,0,0,3.8,2515.18
2022-10-06,3,2,112,18.34,0,0,4.2,2054.08
2022-10-07,3,2,116,19.87,0,0,4.9,2304.92
2022-10-08,3,2,164,18.77,0,0,1.8,3078.28
2022-10-09,3,2,172,19.51,0,0,4.0,3355.72
2022-10-10,3,2,151,16.3,1,0,2.7,2461.3
2022-10-11,3,2,137,19.78,0,0,-1.4,2709.86
2022-10-12,3,2,119,18.24,0,0,4.7,2170.56
2022-10-13,3,2,121,18.18,0,0,1.0,2199.78
2022-10-14,3,2,233,16.14,1,0,7.7,3760.62
2022-10-15,3,2,148,18.39,0,0,2.9,2721.72
2022-10-16,3,2,173,19.63,0,0,6.1,3395.99
2022-10-17,3,2,119,19.12,0,0,4.7,2275.28
2022-10-18,3,2,120,18.99,0,0,5.5,2278.8
2022-10-19,3,2,125,18.29,0,0,2.5,2286.25
2022-10-20,3,2,133,18.94,0,0,3.3,2519.02
2022-10-21,3,2,134,19.61,0,0,1.2,2627.74
2022-10-22,3,2,271,15.69,1,0,1.7,4251.99
2022-10-23,3,2,153,18.8,0,0,3.0,2876.4
2022-10-24,3,2,121,18.87,0,0,6.3,2283.27
2022-10-25,3,2,120,18.27,0,0,2.8,2192.4
2022-10-26,3,2,127,18.95,0,0,3.3,2406.65
2022-10-27,3,2,189,16.6,1,0,1.6,3137.4
2022-10-28,3,2,144,18.57,0,0,5.4,2674.08
2022-10-29,3,2,272,15.78,1,0,2.8,4292.16
2022-10-30,3,2,163,18.79,0,0,0.7,3062.77
2022-10-31,3,2,124,19.07,0,0,0.2,2364.68
2022-11-01,3,2,176,19.89,0,0,3.2,3500.64
2022-11-02,3,2,189,19.2,0,0,6.0,3628.8
2022-11-03,3,2,200,19.05,0,0,4.5,3810.0
2022-11-04,3,2,219,18.38,0,0,1.6,4025.22
2022-11-05,3,2,252,19.88,0,0,2.1,5009.76
2022-11-06,3,2,475,15.56,1,0,7.1,7391.0
2022-11-07,3,2,177,19.72,0,0,2.0,3490.44
2022-11-08,3,2,296,16.39,1,0,6.2,4851.44
2022-11-09,3,2,207,18.74,0,0,1.5,3879.18
2022-11-10,3,2,191,19.56,0,0,3.0,3735.96
2022-11-11,3,2,193,18.07,0,0,5.5,3487.51
2022-11-12,3,2,281,18.03,0,0,2.1,5066.43
2022-11-13,3,2,307,18.76,0,0,2.4,5759.32
2022-11-14,3,2,211,19.07,0,0,1.8,4023.77
2022-11-15,3,2,320,16.22,1,0,3.1,5190.4
2022-11-16,3,2,216,19.3,0,0,6.0,4168.8
2022-11-17,3,2,190,19.39,0,0,5.9,3684.1
2022-11-18,3,2,212,19.78,0,0,3.3,4193.36
2022-11-19,3,2,250,18.12,0,0,7.7,4530.0
2022-11-20,3,2,267,18.3,0,0,3.8,4886.1
2022-11-21,3,2,222,19.04,0,0,7.3,4226.88
2022-11-22,3,2,256,19.59,0,0,6.7,5015.04
2022-11-23,3,2,229,18.25,0,0,4.2,4179.25
2022-11-24,3,2,219,18.97,0,0,7.2,4154.43
2022-11-25,3,2,384,19.52,0,1,6.9,7495.68
2022-11-26,3,2,400,19.73,0,1,3.3,7892.0
2022-11-27,3,2,324,18.28,0,0,5.2,5922.72
2022-11-28,3,2,243,19.56,0,0,6.9,4753.08
2022-11-29,3,2,253,18.83,0,0,3.6,4763.99
2022-11-30,3,2,251,18.08,0,0,2.6,4538.08
2022-12-01,3,2,242,18.05,0,0,4.8,4368.1
2022-12-02,3,2,231,19.86,0,0,1.8,4587.66
2022-12-03,3,2,359,16.4,1,0,5.9,5887.6
2022-12-04,3,2,316,19.19,0,0,5.4,6064.04
2022-12-05,3,2,198,18.26,0,0,4.7,3615.48
2022-12-06,3,2,254,18.78,0,0,5.8,4770.12
2022-12-07,3,2,234,18.68,0,0,3.1,4371.12
2022-12-08,3,2,228,19.13,0,0,4.1,4361.64
2022-12-09,3,2,219,18.88,0,0,6.1,4134.72
2022-12-10,3,2,345,16.02,1,0,5.5,5526.9
2022-12-11,3,2,346,18.56,0,0,4.9,6421.76
2022-12-12,3,2,264,19.16,0,0,8.7,5058.24
2022-12-13,3,2,232,18.21,0,0,5.8,4224.72
2022-12-14,3,2,363,16.38,1,0,6.6,5945.94
2022-12-15,3,2,254,18.31,0,0,6.1,4650.74
2022-12-16,3,2,218,18.28,0,0,5.5,3985.04
2022-12-17,3,2,258,19.64,0,0,7.8,5067.12
2022-12-18,3,2,306,19.58,0,0,5.1,5991.48
2022-12-19,3,2,251,18.35,0,0,4.9,4605.85
2022-12-20,3,2,274,18.16,0,0,7.9,4975.84
2022-12-21,3,2,261,18.26,0,0,9.7,4765.86
2022-12-22,3,2,228,18.85,0,0,7.0,4297.8
2022-12-23,3,2,330,16.3,1,0,6.6,5379.0
2022-12-24,3,2,471,19.54,0,1,7.8,9203.34
2022-12-25,3,2,469,19.43,0,1,10.1,9112.67
2022-12-26,3,2,261,19.45,0,0,9.1,5076.45
2022-12-27,3,2,255,18.38,0,0,2.3,4686.9
2022-12-28,3,2,234,18.36,0,0,5.7,4296.24
2022-12-29,3,2,254,19.12,0,0,11.3,4856.48
2022-12-30,3,2,368,16.79,1,0,7.2,6178.72
2022-12-31,3,2,320,18.03,0,0,4.9,5769.6
2023-01-01,3,2,362,19.85,0,1,6.1,7185.7
2023-01-02,3,2,180,19.72,0,0,9.4,3549.6
2023-01-03,3,2,193,18.22,0,0,14.0,3516.46
2023-01-04,3,2,179,18.25,0,0,10.0,3266.75
2023-01-05,3,2,176,19.82,0,0,10.2,3488.32
2023-01-06,3,2,205,19.74,0,0,7.9,4046.7
2023-01-07,3,2,264,19.88,0,0,11.0,5248.32
2023-01-08,3,2,245,18.83,0,0,10.3,4613.35
2023-01-09,3,2,205,18.66,0,0,6.5,3825.3
2023-01-10,3,2,178,19.35,0,0,10.0,3444.3
2023-01-11,3,2,200,18.99,0,0,13.4,3798.0
2023-01-12,3,2,207,18.15,0,0,8.8,3757.05
2023-01-13,3,2,266,15.52,1,0,13.5,4128.32
2023-01-14,3,2,264,19.42,0,0,10.7,5126.88
2023-01-15,3,2,283,18.41,0,0,14.9,5210.03
2023-01-16,3,2,210,18.21,0,0,10.2,3824.1
2023-01-17,3,2,223,19.63,0,0,9.7,4377.49
2023-01-18,3,2,194,19.66,0,0,14.1,3814.04
2023-01-19,3,2,193,18.37,0,0,15.1,3545.41
2023-01-20,3,2,195,18.94,0,0,12.2,3693.3
2023-01-21,3,2,255,19.63,0,0,14.2,5005.65
2023-01-22,3,2,277,19.4,0,0,12.4,5373.8
2023-01-23,3,2,221,19.15,0,0,13.7,4232.15
2023-01-24,3,2,225,18.43,0,0,14.7,4146.75
2023-01-25,3,2,199,19.29,0,0,16.4,3838.71
2023-01-26,3,2,186,19.42,0,0,13.4,3612.12
2023-01-27,3,2,225,19.58,0,0,14.1,4405.5
2023-01-28,3,2,269,18.07,0,0,13.8,4860.83
2023-01-29,3,2,264,18.68,0,0,16.9,4931.52
2023-01-30,3,2,217,19.17,0,0,14.6,4159.89
2023-01-31,3,2,208,19.03,0,0,16.2,3958.24
2023-02-01,3,2,199,19.3,0,0,18.8,3840.7
2023-02-02,3,2,207,18.4,0,0,15.1,3808.8
2023-02-03,3,2,230,18.84,0,0,17.5,4333.2
2023-02-04,3,2,273,18.94,0,0,14.8,5170.62
2023-02-05,3,2,284,18.98,0,0,14.8,5390.32
2023-02-06,3,2,421,16.72,1,0,16.5,7039.12
2023-02-07,3,2,247,19.92,0,0,18.1,4920.24
2023-02-08,3,2,271,16.59,1,0,17.7,4495.89
2023-02-09,3,2,219,18.09,0,0,19.0,3961.71
2023-02-10,3,2,225,18.64,0,0,14.5,4194.0
2023-02-11,3,2,309,19.03,0,0,15.6,5880.27
2023-02-12,3,2,243,18.95,0,0,18.1,4604.85
2023-02-13,3,2,219,19.03,0,0,18.5,4167.57
2023-02-14,3,2,302,19.91,0,1,19.4,6012.82
2023-02-15,3,2,238,19.65,0,0,16.8,4676.7
2023-02-16,3,2,253,18.37,0,0,16.4,4647.61
2023-02-17,3,2,393,16.92,1,0,19.3,6649.56
2023-02-18,3,2,307,19.34,0,0,20.7,5937.38
2023-02-19,3,2,292,18.52,0,0,21.4,5407.84
2023-02-20,3,2,233,18.04,0,0,22.6,4203.32
2023-02-21,3,2,243,18.17,0,0,18.4,4415.31
2023-02-22,3,2,277,19.54,0,0,22.9,5412.58
2023-02-23,3,2,233,18.15,0,0,16.2,4228.95
2023-02-24,3,2,263,19.83,0,0,15.8,5215.29
2023-02-25,3,2,301,19.64,0,0,21.2,5911.64
2023-02-26,3,2,323,19.81,0,0,20.1,6398.63
2023-02-27,3,2,453,15.48,1,0,21.5,7012.44
2023-02-28,3,2,239,18.6,0,0,23.8,4445.4
2023-03-01,3,2,264,19.85,0,0,20.5,5240.4
2023-03-02,3,2,241,18.25,0,0,15.6,4398.25
2023-03-03,3,2,225,18.99,0,0,19.7,4272.75
2023-03-04,3,2,304,18.34,0,0,23.7,5575.36
2023-03-05,3,2,302,18.72,0,0,19.4,5653.44
2023-03-06,3,2,257,19.1,0,0,22.8,4908.7
2023-03-07,3,2,243,19.1,0,0,23.9,4641.3
2023-03-08,3,2,384,16.49,1,0,22.2,6332.16
2023-03-09,3,2,267,18.21,0,0,19.0,4862.07
2023-03-10,3,2,257,19.24,0,0,21.9,4944.68
2023-03-11,3,2,308,18.32,0,0,22.4,5642.56
2023-03-12,3,2,328,18.42,0,0,21.2,6041.76
2023-03-13,3,2,255,18.21,0,0,21.0,4643.55
2023-03-14,3,2,243,19.2,0,0,25.0,4665.6
2023-03-15,3,2,478,15.76,1,0,20.4,7533.28
2023-03-16,3,2,281,19.29,0,0,19.7,5420.49
2023-03-17,3,2,289,19.7,0,0,26.5,5693.3
2023-03-18,3,2,586,16.78,1,0,23.2,9833.08
2023-03-19,3,2,310,18.45,0,0,24.7,5719.5
2023-03-20,3,2,241,18.71,0,0,22.3,4509.11
2023-03-21,3,2,260,19.28,0,0,21.2,5012.8
2023-03-22,3,2,262,18.87,0,0,23.2,4943.94
2023-03-23,3,2,267,18.33,0,0,26.7,4894.11
2023-03-24,3,2,238,18.19,0,0,23.9,4329.22
2023-03-25,3,2,595,15.98,1,0,22.6,9508.1
2023-03-26,3,2,328,19.01,0,0,23.9,6235.28
2023-03-27,3,2,233,18.17,0,0,28.6,4233.61
2023-03-28,3,2,275,19.63,0,0,25.4,5398.25
2023-03-29,3,2,268,18.62,0,0,25.8,4990.16
2023-03-30,3,2,262,19.12,0,0,23.3,5009.44
2023-03-31,3,2,388,16.76,1,0,26.3,6502.88
2023-04-01,3,2,264,18.51,0,0,29.0,4886.64
2023-04-02,3,2,320,19.8,0,0,26.7,6336.0
2023-04-03,3,2,270,18.42,0,0,25.9,4973.4
2023-04-04,3,2,263,19.65,0,0,24.9,5167.95
2023-04-05,3,2,270,19.22,0,0,21.5,5189.4
2023-04-06,3,2,288,18.24,0,0,25.0,5253.12
2023-04-07,3,2,272,19.37,0,0,28.0,5268.64
2023-04-08,3,2,307,18.83,0,0,25.9,5780.81
2023-04-09,3,2,315,18.07,0,0,25.6,5692.05
2023-04-10,3,2,240,19.23,0,0,26.1,4615.2
2023-04-11,3,2,249,18.21,0,0,28.7,4534.29
2023-04-12,3,2,259,18.41,0,0,25.1,4768.19
2023-04-13,3,2,281,19.78,0,0,28.6,5558.18
2023-04-14,3,2,249,18.94,0,0,26.7,4716.06
2023-04-15,3,2,349,18.6,0,0,28.1,6491.4
2023-04-16,3,2,278,19.3,0,0,24.7,5365.4
2023-04-17,3,2,242,19.63,0,0,25.7,4750.46
2023-04-18,3,2,251,18.51,0,0,27.4,4646.01
2023-04-19,3,2,250,19.82,0,0,28.8,4955.0
2023-04-20,3,2,290,19.88,0,0,25.9,5765.2
2023-04-21,3,2,273,18.57,0,0,27.2,5069.61
2023-04-22,3,2,318,18.86,0,0,28.2,5997.48
2023-04-23,3,2,327,18.12,0,0,26.7,5925.24
2023-04-24,3,2,236,19.3,0,0,29.4,4554.8
2023-04-25,3,2,252,19.13,0,0,27.1,4820.76
2023-04-26,3,2,367,16.86,1,0,29.0,6187.62
2023-04-27,3,2,403,15.84,1,0,25.3,6383.52
2023-04-28,3,2,226,18.82,0,0,26.6,4253.32
2023-04-29,3,2,322,19.25,0,0,25.5,6198.5
2023-04-30,3,2,330,18.82,0,0,25.0,6210.6
2023-05-01,3,2,244,19.41,0,0,28.4,4736.04
2023-05-02,3,2,284,18.53,0,0,29.8,5262.52
2023-05-03,3,2,269,19.73,0,0,27.2,5307.37
2023-05-04,3,2,262,19.36,0,0,26.5,5072.32
2023-05-05,3,2,257,19.08,0,0,24.5,4903.56
2023-05-06,3,2,314,18.99,0,0,24.5,5962.86
2023-05-07,3,2,331,18.58,0,0,28.5,6149.98
2023-05-08,3,2,273,18.8,0,0,24.7,5132.4
2023-05-09,3,2,288,18.48,0,0,26.9,5322.24
2023-05-10,3,2,264,19.92,0,0,29.0,5258.88
2023-05-11,3,2,224,19.0,0,0,27.7,4256.0
2023-05-12,3,2,238,18.92,0,0,28.4,4502.96
2023-05-13,3,2,259,19.33,0,0,24.9,5006.47
